trip_id,client_type,budget_total,destination,saison,duree_jours,type_hebergement,prix_vol,meteo_prevue,activite_principale,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client,budget_par_jour,part_vol_budget,sejour_long,meteo_risque,client_business,hebergement_luxe,region_destination,distance_vol_categorie,destination_luxe,imprevu_present,imprevu_transport,imprevu_meteo,budget_non_respecte,gravite_imprevu,budget_tendu
785,solo,7744.37,new york,automne,3,hôtel,1773.02,ensoleillé,business,4,retard_vol,1,1,"parfait, rien à redire.",2581.4566666666665,0.22894309027073861,0.0,0.0,0.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,2,0.0
786,couple,9240.95,paris,printemps,18,appartement,392.7,ensoleillé,culture,2,bagages,0,1,de nombreux problèmes rencontrés.,513.3861111111112,0.04249563086046348,1.0,0.0,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,1,0.0
787,famille,,new york,automne,11,villa,1091.87,variable,culture,1,bagages,0,1,très mauvaise expérience.,,,0.0,1.0,0.0,1.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,1,
788,solo,9054.03,lisbonne,printemps,5,villa,925.32,pluie,plage,3,aucun,0,1,séjour mitigé.,1810.806,0.10219979390393007,0.0,1.0,0.0,1.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
789,couple,8190.54,rome,automne,6,villa,1047.04,ensoleillé,plage,4,aucun,0,1,,1365.09,0.12783528314372433,0.0,0.0,0.0,1.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
790,business,,bali,été,3,appartement,1005.87,ensoleillé,culture,4,retard_vol,1,1,très bon rapport qualité-prix.,,,0.0,0.0,1.0,0.0,asie,long,1.0,1.0,1.0,0.0,0.0,2,
791,solo,7479.7,paris,printemps,4,villa,1335.55,variable,gastronomie,3,météo,0,1,"quelques imprévus, globalement bien.",1869.925,0.17855662660267121,0.0,1.0,0.0,1.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
792,senior,8747.05,paris,printemps,15,resort,1087.83,pluie,business,1,météo,0,1,très mauvaise expérience.,583.1366666666667,0.12436535746337336,1.0,1.0,0.0,1.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
793,business,5737.39,lisbonne,printemps,21,resort,873.88,pluie,culture,5,aucun,0,1,"très satisfait, je recommande.",273.2090476190476,0.15231315981657165,1.0,1.0,1.0,1.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
794,couple,5945.77,new york,hiver,14,hôtel,1071.85,ensoleillé,gastronomie,5,aucun,0,1,très bon rapport qualité-prix.,424.6978571428572,0.18027101620143393,1.0,0.0,0.0,0.0,amerique du nord,long,1.0,0.0,0.0,0.0,0.0,0,0.0
795,senior,13811.5,bali,hiver,9,appartement,1255.96,ensoleillé,culture,2,retard_vol,1,1,très mauvaise expérience.,1534.611111111111,0.09093581435760055,0.0,0.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,0.0,2,0.0
796,business,17858.35,bali,printemps,8,appartement,800.76,ensoleillé,business,3,retard_vol,1,1,dans l'ensemble satisfaisant.,2232.29375,0.04483952884784989,0.0,0.0,1.0,0.0,asie,long,1.0,1.0,1.0,0.0,0.0,2,0.0
797,solo,2065.58,lisbonne,hiver,5,resort,676.81,pluie,gastronomie,4,retard_vol,1,1,"très satisfait, je recommande.",413.116,0.3276609959430281,0.0,1.0,0.0,1.0,europe,court,0.0,1.0,1.0,0.0,0.0,2,0.0
798,couple,1843.29,rome,hiver,20,villa,1652.06,ensoleillé,culture,1,annulation,1,0,,92.1645,0.8962561506870866,1.0,0.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,1.0,3,1.0
799,business,3062.85,dubaï,été,9,resort,945.83,ensoleillé,business,1,météo,1,1,déçu par l'organisation.,340.31666666666666,0.3088071567331081,0.0,0.0,1.0,1.0,inconnu,inconnu,,1.0,0.0,1.0,0.0,1,0.0
800,famille,6507.33,bali,été,20,resort,1081.19,pluie,plage,1,météo,1,1,je ne recommande pas.,325.3665,0.16614955749900498,1.0,1.0,0.0,1.0,asie,long,1.0,1.0,0.0,1.0,0.0,1,0.0
803,business,7617.97,paris,automne,7,resort,1593.11,nuageux,culture,4,aucun,1,1,très bon rapport qualité-prix.,1088.2814285714287,0.20912526565476103,0.0,0.0,1.0,1.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
804,business,9057.73,dubaï,été,7,appartement,1273.42,nuageux,,5,aucun,0,1,"parfait, rien à redire.",1293.9614285714285,0.14058930880032858,0.0,0.0,1.0,0.0,inconnu,inconnu,,0.0,0.0,0.0,0.0,0,0.0
805,business,4132.12,rome,hiver,10,resort,711.08,nuageux,,2,aucun,0,1,,413.212,0.17208599943854488,0.0,0.0,1.0,1.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
806,business,5939.21,dubaï,hiver,10,villa,747.05,ensoleillé,gastronomie,4,aucun,0,1,très bon rapport qualité-prix.,593.921,0.12578272194450102,0.0,0.0,1.0,1.0,inconnu,inconnu,,0.0,0.0,0.0,0.0,0,0.0
807,solo,6842.94,dubaï,été,21,villa,1011.08,nuageux,culture,1,retard_vol,0,1,de nombreux problèmes rencontrés.,325.8542857142857,0.1477552046342654,1.0,0.0,0.0,1.0,inconnu,inconnu,,1.0,1.0,0.0,0.0,2,0.0
809,famille,28000.0,paris,été,11,appartement,656.52,pluie,plage,4,bagages,0,1,excellent séjour.,2545.4545454545455,0.023447142857142857,0.0,1.0,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,1,0.0
810,famille,2399.6,dubaï,automne,13,villa,,variable,randonnée,4,annulation,1,0,"parfait, rien à redire.",184.58461538461538,,0.0,1.0,0.0,1.0,inconnu,inconnu,,1.0,1.0,0.0,1.0,3,
811,business,10006.41,lisbonne,hiver,10,villa,826.87,variable,culture,4,retard_vol,1,1,"parfait, rien à redire.",1000.641,0.08263403158575354,0.0,1.0,1.0,1.0,europe,court,0.0,1.0,1.0,0.0,0.0,2,0.0
816,solo,9599.41,new york,automne,12,appartement,787.84,ensoleillé,gastronomie,4,météo,0,1,,799.9508333333333,0.08207171065721748,0.0,0.0,0.0,0.0,amerique du nord,long,1.0,1.0,0.0,1.0,0.0,1,0.0
818,couple,11864.15,paris,été,17,hôtel,984.48,pluie,plage,5,météo,1,1,"très satisfait, je recommande.",697.8911764705882,0.0829793959112115,1.0,1.0,0.0,0.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
820,solo,10326.05,new york,printemps,10,appartement,,variable,gastronomie,2,annulation,1,1,de nombreux problèmes rencontrés.,1032.605,,0.0,1.0,0.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,3,
821,couple,3339.45,bali,hiver,4,appartement,993.18,ensoleillé,plage,2,annulation,1,1,très mauvaise expérience.,834.8625,0.2974082558505143,0.0,0.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,0.0,3,0.0
822,solo,11155.28,lisbonne,été,7,,1030.86,ensoleillé,business,3,retard_vol,0,1,dans l'ensemble satisfaisant.,1593.6114285714286,0.09241005156302665,0.0,0.0,0.0,,europe,court,0.0,1.0,1.0,0.0,0.0,2,0.0
823,senior,19865.72,rome,printemps,9,appartement,1372.51,nuageux,culture,2,retard_vol,0,1,très mauvaise expérience.,2207.3022222222226,0.06908936600334646,0.0,0.0,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,2,0.0
825,famille,28000.0,lisbonne,automne,8,hôtel,1582.99,ensoleillé,business,3,retard_vol,1,1,séjour mitigé.,3500.0,0.056535357142857144,0.0,0.0,0.0,0.0,europe,court,0.0,1.0,1.0,0.0,0.0,2,0.0
828,business,6089.88,paris,printemps,3,villa,35.0,ensoleillé,culture,5,météo,1,1,très bon rapport qualité-prix.,2029.96,0.005747239682883735,0.0,0.0,1.0,1.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
829,solo,7447.54,new york,automne,9,villa,1117.73,pluie,culture,1,bagages,0,1,très mauvaise expérience.,827.5044444444444,0.15008042924240755,0.0,1.0,0.0,1.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,1,0.0
830,business,3246.26,paris,printemps,3,,986.63,nuageux,randonnée,5,retard_vol,1,1,"très satisfait, je recommande.",1082.0866666666668,0.3039282127740846,0.0,0.0,1.0,,europe,court,1.0,1.0,1.0,0.0,0.0,2,0.0
831,business,10072.7,dubaï,été,5,villa,1025.88,pluie,plage,1,météo,1,1,je ne recommande pas.,2014.5400000000002,0.10184756817933623,0.0,1.0,1.0,1.0,inconnu,inconnu,,1.0,0.0,1.0,0.0,1,0.0
833,senior,11932.76,lisbonne,printemps,3,appartement,1519.95,variable,culture,3,météo,1,1,séjour correct mais perfectible.,3977.5866666666666,0.12737623148374727,0.0,1.0,0.0,0.0,europe,court,0.0,1.0,0.0,1.0,0.0,1,0.0
834,couple,5273.08,lisbonne,été,12,resort,1437.06,ensoleillé,culture,3,météo,1,1,"quelques imprévus, globalement bien.",439.42333333333335,0.2725276309102081,0.0,0.0,0.0,1.0,europe,court,0.0,1.0,0.0,1.0,0.0,1,0.0
835,famille,1265.55,new york,été,14,appartement,1009.5,nuageux,culture,3,météo,1,0,"quelques imprévus, globalement bien.",90.39642857142857,0.7976768993718146,1.0,0.0,0.0,0.0,amerique du nord,long,1.0,1.0,0.0,1.0,1.0,1,1.0
837,business,6652.34,new york,automne,8,resort,908.4,variable,plage,1,retard_vol,0,1,je ne recommande pas.,831.5425,0.1365534533712949,0.0,1.0,1.0,1.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,2,0.0
838,solo,14619.4,lisbonne,automne,13,appartement,852.26,nuageux,gastronomie,5,aucun,0,1,,1124.5692307692307,0.058296510116694254,0.0,0.0,0.0,0.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
839,couple,11850.95,new york,printemps,6,resort,810.79,pluie,culture,4,annulation,0,1,"très satisfait, je recommande.",1975.1583333333335,0.06841561225049468,0.0,1.0,0.0,1.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,3,0.0
840,solo,3704.28,lisbonne,été,6,hôtel,1000.73,ensoleillé,business,4,météo,1,1,,617.38,0.2701550638720615,0.0,0.0,0.0,0.0,europe,court,0.0,1.0,0.0,1.0,0.0,1,0.0
841,famille,6581.15,rome,hiver,16,hôtel,1184.89,ensoleillé,business,1,retard_vol,0,1,à éviter.,411.321875,0.18004300160306333,1.0,0.0,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,2,0.0
842,business,7412.27,new york,automne,14,hôtel,605.63,ensoleillé,business,1,retard_vol,1,1,très mauvaise expérience.,529.4478571428572,0.0817064138246448,1.0,0.0,1.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,2,0.0
843,solo,13081.11,dubaï,été,13,villa,1105.58,pluie,business,2,retard_vol,0,1,je ne recommande pas.,1006.2392307692309,0.08451729249276245,0.0,1.0,0.0,1.0,inconnu,inconnu,,1.0,1.0,0.0,0.0,2,0.0
844,solo,8688.95,rome,printemps,15,appartement,,ensoleillé,business,2,retard_vol,1,1,très mauvaise expérience.,579.2633333333334,,1.0,0.0,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,2,
845,couple,7635.16,rome,hiver,3,villa,1418.67,pluie,gastronomie,4,bagages,0,1,"très satisfait, je recommande.",2545.0533333333333,0.1858075010870761,0.0,1.0,0.0,1.0,europe,court,1.0,1.0,1.0,0.0,0.0,1,0.0
846,business,6117.69,lisbonne,automne,17,villa,961.17,ensoleillé,plage,5,retard_vol,1,1,"très satisfait, je recommande.",359.8641176470588,0.1571132241091,1.0,0.0,1.0,1.0,europe,court,0.0,1.0,1.0,0.0,0.0,2,0.0
847,solo,6720.05,tokyo,printemps,12,hôtel,743.64,variable,plage,2,retard_vol,0,1,très mauvaise expérience.,560.0041666666667,0.11065989092343062,0.0,1.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,0.0,2,0.0
848,famille,12186.72,rome,été,15,hôtel,35.0,variable,gastronomie,3,retard_vol,1,1,séjour mitigé.,812.448,0.0028719786784302914,1.0,1.0,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,2,0.0
849,famille,6938.95,bali,hiver,12,villa,496.93,ensoleillé,,1,météo,0,1,très mauvaise expérience.,578.2458333333333,0.07161458145684867,0.0,0.0,0.0,1.0,asie,long,1.0,1.0,0.0,1.0,0.0,1,0.0
850,senior,5330.58,tokyo,automne,10,resort,1415.52,,plage,4,météo,1,1,"parfait, rien à redire.",533.058,0.2655470886845334,0.0,,0.0,1.0,asie,long,1.0,1.0,0.0,1.0,0.0,1,0.0
851,senior,4646.78,new york,hiver,9,villa,1060.76,ensoleillé,business,1,météo,1,1,déçu par l'organisation.,516.3088888888889,0.2282785068369925,0.0,0.0,0.0,1.0,amerique du nord,long,1.0,1.0,0.0,1.0,0.0,1,0.0
852,business,4690.11,lisbonne,printemps,12,hôtel,,variable,plage,4,météo,1,1,une expérience inoubliable.,390.8425,,0.0,1.0,1.0,0.0,europe,court,0.0,1.0,0.0,1.0,0.0,1,
853,couple,1267.94,lisbonne,automne,8,villa,655.17,ensoleillé,,2,météo,0,0,très mauvaise expérience.,158.4925,0.5167200340710127,0.0,0.0,0.0,1.0,europe,court,0.0,1.0,0.0,1.0,1.0,1,1.0
854,senior,3896.99,new york,automne,14,villa,1364.06,pluie,culture,3,météo,1,0,peut mieux faire sur la logistique.,278.3564285714286,0.35002912504266115,1.0,1.0,0.0,1.0,amerique du nord,long,1.0,1.0,0.0,1.0,1.0,1,0.0
855,business,12968.63,dubaï,printemps,3,resort,,nuageux,culture,1,aucun,1,1,de nombreux problèmes rencontrés.,4322.876666666666,,0.0,0.0,1.0,1.0,inconnu,inconnu,,0.0,0.0,0.0,0.0,0,
856,business,6090.58,bali,été,7,resort,1029.28,variable,culture,3,aucun,1,1,dans l'ensemble satisfaisant.,870.0828571428572,0.16899539945292566,0.0,1.0,1.0,1.0,asie,long,1.0,0.0,0.0,0.0,0.0,0,0.0
857,solo,9765.6,lisbonne,automne,20,villa,750.88,nuageux,randonnée,5,annulation,1,1,"très satisfait, je recommande.",488.28000000000003,0.07689030883919062,1.0,0.0,0.0,1.0,europe,court,0.0,1.0,1.0,0.0,0.0,3,0.0
860,senior,6273.1,lisbonne,été,5,appartement,1596.41,ensoleillé,business,3,aucun,0,1,peut mieux faire sur la logistique.,1254.6200000000001,0.2544850233536848,0.0,0.0,0.0,0.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
861,solo,4981.87,lisbonne,automne,12,resort,1388.16,variable,randonnée,3,météo,1,1,peut mieux faire sur la logistique.,415.1558333333333,0.2786423571871607,0.0,1.0,0.0,1.0,europe,court,0.0,1.0,0.0,1.0,0.0,1,0.0
862,couple,7653.99,bali,été,6,villa,958.84,ensoleillé,plage,5,aucun,0,1,une expérience inoubliable.,1275.665,0.1252732235082617,0.0,0.0,0.0,1.0,asie,long,1.0,0.0,0.0,0.0,0.0,0,0.0
863,couple,4923.84,dubaï,automne,9,villa,848.96,nuageux,culture,1,aucun,0,1,de nombreux problèmes rencontrés.,547.0933333333334,0.17241827516734906,0.0,0.0,0.0,1.0,inconnu,inconnu,,0.0,0.0,0.0,0.0,0,0.0
865,couple,10644.35,bali,hiver,6,villa,1512.82,pluie,gastronomie,5,bagages,0,1,excellent séjour.,1774.0583333333334,0.14212422552809706,0.0,1.0,0.0,1.0,asie,long,1.0,1.0,1.0,0.0,0.0,1,0.0
866,senior,7904.33,bali,automne,14,,909.45,pluie,culture,5,météo,0,1,très bon rapport qualité-prix.,564.595,0.11505719017298115,1.0,1.0,0.0,,asie,long,1.0,1.0,0.0,1.0,0.0,1,0.0
867,business,5657.56,rome,automne,14,hôtel,1514.7,ensoleillé,,2,retard_vol,1,1,je ne recommande pas.,404.1114285714286,0.26773025827388486,1.0,0.0,1.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,2,0.0
868,business,,new york,automne,15,appartement,1258.72,nuageux,culture,2,météo,1,0,,,,1.0,0.0,1.0,0.0,amerique du nord,long,1.0,1.0,0.0,1.0,1.0,1,
870,business,7827.18,new york,printemps,21,hôtel,1035.76,nuageux,randonnée,4,météo,1,1,une expérience inoubliable.,372.72285714285715,0.1323286292125644,1.0,0.0,1.0,0.0,amerique du nord,long,1.0,1.0,0.0,1.0,0.0,1,0.0
871,business,13432.62,rome,automne,15,hôtel,1295.06,nuageux,plage,3,météo,1,1,dans l'ensemble satisfaisant.,895.508,0.09641157123480006,1.0,0.0,1.0,0.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
872,business,7743.57,lisbonne,hiver,12,appartement,1113.85,ensoleillé,randonnée,1,aucun,0,1,très mauvaise expérience.,645.2975,0.1438419230406647,0.0,0.0,1.0,0.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
874,solo,7832.12,lisbonne,printemps,9,hôtel,,ensoleillé,gastronomie,2,aucun,0,1,je ne recommande pas.,870.2355555555555,,0.0,0.0,0.0,0.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,
875,famille,6708.81,paris,été,17,appartement,1079.42,nuageux,plage,5,bagages,0,1,très bon rapport qualité-prix.,394.6358823529412,0.16089589658970815,1.0,0.0,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,1,0.0
876,solo,10409.55,new york,automne,18,villa,,ensoleillé,plage,3,aucun,0,1,dans l'ensemble satisfaisant.,578.3083333333333,,1.0,0.0,0.0,1.0,amerique du nord,long,1.0,0.0,0.0,0.0,0.0,0,
877,couple,9371.56,lisbonne,printemps,17,appartement,1278.75,variable,culture,2,aucun,0,1,de nombreux problèmes rencontrés.,551.2682352941176,0.13645006807831353,1.0,1.0,0.0,0.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
878,famille,500.0,bali,printemps,14,hôtel,50.0,pluie,plage,1,aucun,0,0,à éviter.,35.714285714285715,0.1,1.0,1.0,0.0,0.0,asie,long,1.0,0.0,0.0,0.0,1.0,0,0.0
879,famille,9123.51,rome,été,4,hôtel,1249.03,ensoleillé,culture,1,aucun,0,1,à éviter.,2280.8775,0.13690235446664714,0.0,0.0,0.0,0.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
880,business,2875.96,bali,été,12,appartement,,pluie,,5,météo,1,1,très bon rapport qualité-prix.,239.66333333333333,,0.0,1.0,1.0,0.0,asie,long,1.0,1.0,0.0,1.0,0.0,1,
881,couple,1188.75,bali,printemps,4,appartement,793.96,variable,gastronomie,2,retard_vol,0,0,déçu par l'organisation.,297.1875,0.6678948475289169,0.0,1.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,1.0,2,1.0
882,senior,6163.7,tokyo,été,3,villa,1583.0,ensoleillé,business,5,aucun,0,1,excellent séjour.,2054.5666666666666,0.25682625695604916,0.0,0.0,0.0,1.0,asie,long,1.0,0.0,0.0,0.0,0.0,0,0.0
883,business,,bali,automne,11,appartement,1532.49,,plage,4,retard_vol,1,1,"très satisfait, je recommande.",,,0.0,,1.0,0.0,asie,long,1.0,1.0,1.0,0.0,0.0,2,
884,couple,500.0,bali,été,13,villa,35.0,,plage,1,météo,1,0,très mauvaise expérience.,38.46153846153846,0.07,0.0,,0.0,1.0,asie,long,1.0,1.0,0.0,1.0,1.0,1,0.0
885,business,9766.26,new york,printemps,14,,1014.07,ensoleillé,,2,bagages,0,1,déçu par l'organisation.,697.59,0.1038340162969243,1.0,0.0,1.0,,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,1,0.0
886,famille,10003.31,paris,printemps,12,appartement,1037.51,pluie,culture,5,aucun,0,1,excellent séjour.,833.6091666666666,0.10371666978230207,0.0,1.0,0.0,0.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
887,senior,7113.5,bali,printemps,13,appartement,1488.46,variable,business,3,bagages,0,1,séjour correct mais perfectible.,547.1923076923077,0.2092443944612357,0.0,1.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,0.0,1,0.0
889,business,2973.19,rome,hiver,9,resort,948.47,pluie,culture,3,bagages,0,1,dans l'ensemble satisfaisant.,330.3544444444444,0.31900753063208204,0.0,1.0,1.0,1.0,europe,court,1.0,1.0,1.0,0.0,0.0,1,0.0
890,famille,11062.61,rome,été,3,villa,1619.76,ensoleillé,gastronomie,4,aucun,0,1,une expérience inoubliable.,3687.536666666667,0.14641752714775264,0.0,0.0,0.0,1.0,europe,court,1.0,0.0,0.0,0.0,0.0,0,0.0
891,solo,41000.0,rome,printemps,3,villa,1105.22,pluie,randonnée,5,aucun,0,0,une expérience inoubliable.,13666.666666666666,0.026956585365853658,0.0,1.0,0.0,1.0,europe,court,1.0,0.0,0.0,0.0,1.0,0,0.0
892,solo,11218.07,paris,automne,14,hôtel,1591.94,,plage,4,retard_vol,1,1,"très satisfait, je recommande.",801.2907142857142,0.1419085457658938,1.0,,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,2,0.0
893,senior,6257.59,new york,printemps,6,appartement,743.23,nuageux,business,4,retard_vol,1,1,une expérience inoubliable.,1042.9316666666666,0.11877256259997859,0.0,0.0,0.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,2,0.0
894,solo,6537.4,paris,hiver,14,hôtel,1256.87,ensoleillé,plage,2,retard_vol,0,1,très mauvaise expérience.,466.95714285714286,0.19225839018570073,1.0,0.0,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,2,0.0
895,solo,500.0,bali,automne,15,hôtel,,pluie,business,2,bagages,0,0,je ne recommande pas.,33.333333333333336,,1.0,1.0,0.0,0.0,asie,long,1.0,1.0,1.0,0.0,1.0,1,
896,couple,6332.15,lisbonne,automne,7,,1125.97,,culture,1,retard_vol,1,1,à éviter.,904.592857142857,0.1778179607242406,0.0,,0.0,,europe,court,0.0,1.0,1.0,0.0,0.0,2,0.0
897,couple,9399.2,lisbonne,printemps,13,,1047.25,ensoleillé,culture,4,aucun,0,1,"parfait, rien à redire.",723.0153846153846,0.11141905694101625,0.0,0.0,0.0,,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
898,solo,1532.92,rome,printemps,7,villa,805.04,ensoleillé,culture,1,météo,1,0,de nombreux problèmes rencontrés.,218.98857142857145,0.5251676538893092,0.0,0.0,0.0,1.0,europe,court,1.0,1.0,0.0,1.0,1.0,1,1.0
899,solo,,bali,hiver,3,villa,1408.07,ensoleillé,,5,aucun,0,1,une expérience inoubliable.,,,0.0,0.0,0.0,1.0,asie,long,1.0,0.0,0.0,0.0,0.0,0,
900,famille,7283.08,tokyo,été,11,villa,911.61,pluie,plage,4,aucun,0,1,très bon rapport qualité-prix.,662.0981818181818,0.12516819807004728,0.0,1.0,0.0,1.0,asie,long,1.0,0.0,0.0,0.0,0.0,0,0.0
901,senior,4327.09,lisbonne,été,8,resort,1092.59,,,5,aucun,0,1,très bon rapport qualité-prix.,540.88625,0.2524999480020059,0.0,,0.0,1.0,europe,court,0.0,0.0,0.0,0.0,0.0,0,0.0
902,senior,10371.75,sydney,printemps,8,resort,787.15,variable,culture,4,annulation,1,1,"parfait, rien à redire.",1296.46875,0.07589365343360571,0.0,1.0,0.0,1.0,oceanie,long,1.0,1.0,1.0,0.0,0.0,3,0.0
904,solo,8322.51,rome,été,3,hôtel,1427.51,variable,plage,3,retard_vol,0,1,dans l'ensemble satisfaisant.,2774.17,0.17152397533917052,0.0,1.0,0.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,2,0.0
905,famille,13456.8,tokyo,automne,12,villa,,variable,plage,3,météo,1,1,séjour mitigé.,1121.3999999999999,,0.0,1.0,0.0,1.0,asie,long,1.0,1.0,0.0,1.0,0.0,1,
906,business,12732.73,lisbonne,été,5,appartement,808.69,ensoleillé,,2,retard_vol,0,1,je ne recommande pas.,2546.546,0.06351269523503601,0.0,0.0,1.0,0.0,europe,court,0.0,1.0,1.0,0.0,0.0,2,0.0
907,couple,8496.48,lisbonne,été,14,resort,1529.62,pluie,plage,1,annulation,1,1,de nombreux problèmes rencontrés.,606.8914285714285,0.18002984765455812,1.0,1.0,0.0,1.0,europe,court,0.0,1.0,1.0,0.0,0.0,3,0.0
908,business,5707.02,paris,hiver,11,villa,,ensoleillé,plage,1,bagages,0,1,à éviter.,518.82,,0.0,0.0,1.0,1.0,europe,court,1.0,1.0,1.0,0.0,0.0,1,
909,business,4359.17,new york,printemps,12,appartement,821.81,nuageux,business,3,retard_vol,1,1,dans l'ensemble satisfaisant.,363.26416666666665,0.1885244209333428,0.0,0.0,1.0,0.0,amerique du nord,long,1.0,1.0,1.0,0.0,0.0,2,0.0
910,business,5702.0,rome,printemps,5,hôtel,645.75,variable,randonnée,4,annulation,1,1,excellent séjour.,1140.4,0.11324973693440898,0.0,1.0,1.0,0.0,europe,court,1.0,1.0,1.0,0.0,0.0,3,0.0
911,famille,9117.72,dubaï,automne,6,hôtel,944.88,pluie,business,1,aucun,1,1,déçu par l'organisation.,1519.62,0.1036311709506324,0.0,1.0,0.0,0.0,inconnu,inconnu,,0.0,0.0,0.0,0.0,0,0.0
912,senior,3667.58,lisbonne,automne,15,appartement,728.16,variable,business,2,météo,0,1,déçu par l'organisation.,244.50533333333334,0.1985396364905469,1.0,1.0,0.0,0.0,europe,court,0.0,1.0,0.0,1.0,0.0,1,0.0
913,couple,9979.45,tokyo,automne,35,villa,951.08,nuageux,plage,4,bagages,0,1,"très satisfait, je recommande.",285.12714285714287,0.09530384941053865,1.0,0.0,0.0,1.0,asie,long,1.0,1.0,1.0,0.0,0.0,1,0.0
914,famille,15529.17,paris,automne,12,hôtel,1317.5,nuageux,culture,4,météo,0,1,excellent séjour.,1294.0975,0.08484033596129091,0.0,0.0,0.0,0.0,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
915,solo,6674.36,new york,automne,5,villa,1017.39,nuageux,culture,4,météo,1,1,très bon rapport qualité-prix.,1334.8719999999998,0.15243259278792273,0.0,0.0,0.0,1.0,amerique du nord,long,1.0,1.0,0.0,1.0,0.0,1,0.0
916,solo,1500.71,tokyo,automne,12,,1213.33,ensoleillé,culture,4,aucun,1,0,très bon rapport qualité-prix.,125.05916666666667,0.8085039747852683,0.0,0.0,0.0,,asie,long,1.0,0.0,0.0,0.0,1.0,0,1.0
917,senior,1499.3,sydney,hiver,21,villa,924.15,ensoleillé,plage,1,retard_vol,0,0,,71.3952380952381,0.6163876475688654,1.0,0.0,0.0,1.0,oceanie,long,1.0,1.0,1.0,0.0,1.0,2,1.0
918,senior,10056.67,bali,hiver,10,resort,1135.47,nuageux,plage,1,retard_vol,1,1,à éviter.,1005.667,0.112907155151755,0.0,0.0,0.0,1.0,asie,long,1.0,1.0,1.0,0.0,0.0,2,0.0
919,couple,6682.98,lisbonne,printemps,17,hôtel,1632.8,ensoleillé,plage,2,retard_vol,1,1,déçu par l'organisation.,393.11647058823525,0.24432214371433103,1.0,0.0,0.0,0.0,europe,court,0.0,1.0,1.0,0.0,0.0,2,0.0
920,senior,10461.14,bali,été,6,villa,1024.61,variable,culture,1,météo,1,1,très mauvaise expérience.,1743.5233333333333,0.09794439229376531,0.0,1.0,0.0,1.0,asie,long,1.0,1.0,0.0,1.0,0.0,1,0.0
921,couple,4771.32,rome,hiver,10,,1221.03,ensoleillé,business,2,météo,1,1,de nombreux problèmes rencontrés.,477.13199999999995,0.2559103141269083,0.0,0.0,0.0,,europe,court,1.0,1.0,0.0,1.0,0.0,1,0.0
