trip_id,client_type,budget_total,destination,saison,duree_jours,type_hebergement,prix_vol,meteo_prevue,activite_principale,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client,budget_par_jour,part_vol_budget,sejour_long,meteo_risque,client_business,hebergement_luxe,imprevu_present,imprevu_transport,imprevu_meteo,temperature_moyenne_saison,pluie_moyenne_mm,jours_pluie_moyen,vent_max_moyen_kmh,nb_jours_observes,latitude,longitude,source,periode_reference,pm10_moyen,pm2_5_moyen,european_aqi_moyen,uv_index_moyen,heures_observees_air,source_air_quality,periode_reference_air_quality,reste_budget_apres_vol,budget_apres_vol_par_jour,ratio_budget_reference_destination,ratio_prix_vol_reference_destination,score_budget_destination,score_prix_vol_coherent,score_adequation_activite_profil,score_adequation_hebergement_profil,score_meteo_prevue,score_confort_temperature,score_risque_pluie_reel,score_qualite_air,score_contexte_destination,score_potentiel_satisfaction,niveau_risque_satisfaction
1490,solo,7252.89,new york,été,8,appartement,999.91,pluie,gastronomie,3,retard_vol,1,1,peut mieux faire sur la logistique.,906.61125,0.1378636653802828,0.0,1.0,0.0,0.0,1.0,1.0,0.0,24.52,2.28,32.0,14.21,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,6252.9800000000005,781.6225000000001,1.1158292307692308,1.176364705882353,0.7072865384615384,0.4707058823529412,0,1,0.25,0.9155555555555556,0.0,0.4685,0.4609944444444444,0.4881,risque_moyen
1491,famille,6793.33,rome,hiver,17,resort,1242.05,variable,plage,3,retard_vol,0,1,"quelques imprévus, globalement bien.",399.6076470588236,0.1828337501637635,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.23,2.57,28.0,13.79,90.0,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,5551.28,326.54588235294113,1.7418794871794872,2.760111111111111,1.0,0.0,1,1,0.45,0.235,0.0,0.6618333333333333,0.2807999999999999,0.6677,risque_faible
1492,famille,11378.28,bali,automne,12,hôtel,1479.62,variable,plage,1,annulation,0,1,à éviter.,948.19,0.1300389865603588,0.0,1.0,0.0,0.0,1.0,1.0,0.0,26.3,6.82,61.0,14.71,91.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,14.48,11.69,32.66,2.5,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,9898.66,824.8883333333333,1.8352064516129036,1.2866260869565216,1.0,0.348193236714976,1,0,0.45,0.8166666666666667,0.0,0.789,0.5225333333333333,0.6394,risque_faible
1493,senior,4543.49,bali,été,20,appartement,1291.63,ensoleillé,business,4,bagages,0,1,très bon rapport qualité-prix.,227.1745,0.2842814664497996,1.0,0.0,0.0,0.0,1.0,1.0,0.0,25.53,3.21,49.0,18.92,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,13.38,9.86,30.22,1.86,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3251.86,162.593,0.7328209677419355,1.1231565217391306,0.2285262096774193,0.5298260869565216,0,1,1.0,0.8594444444444443,0.0,0.8296666666666667,0.5497055555555554,0.4653,risque_moyen
1494,famille,6358.1,rome,automne,11,resort,1302.08,pluie,gastronomie,1,aucun,0,1,je ne recommande pas.,578.0090909090909,0.2047907393718249,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.21,4.01,24.0,12.75,91.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,13.51,9.22,34.28,0.79,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,5056.02,459.63818181818186,1.6302820512820513,2.893511111111111,1.0,0.0,1,1,0.25,0.6783333333333335,0.0,0.762,0.4660166666666667,0.6659,risque_faible
1495,solo,2529.93,tokyo,printemps,21,,1280.47,pluie,plage,2,météo,1,0,à éviter.,120.47285714285714,0.5061286280648082,1.0,1.0,0.0,,1.0,0.0,1.0,14.52,6.04,44.0,15.33,92.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,29.58,26.1,53.35,1.05,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,1249.4599999999998,59.49809523809523,0.3513791666666666,1.2194952380952382,0.0,0.4227830687830687,0,0,0.25,0.5288888888888889,0.0,0.4441666666666666,0.3183611111111111,0.1443,risque_eleve
1497,couple,8507.34,new york,automne,10,resort,,pluie,plage,1,aucun,0,1,à éviter.,850.734,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.97,3.07,25.0,15.38,91.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,,,1.3088215384615385,,0.948526923076923,0.5,1,1,0.25,0.4983333333333334,0.0,0.6288333333333334,0.3630666666666667,0.7292,risque_faible
1498,solo,4069.85,rome,été,4,appartement,1063.06,ensoleillé,business,2,météo,1,1,je ne recommande pas.,1017.4625,0.2612037298671941,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27.22,1.32,16.0,14.95,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3006.79,751.6975,1.043551282051282,2.3623555555555558,0.6169391025641024,0.0,0,1,1.0,0.7655555555555557,0.0,0.6543333333333333,0.4642444444444444,0.4685,risque_moyen
1499,business,6462.29,paris,printemps,15,appartement,923.47,variable,randonnée,1,annulation,1,1,je ne recommande pas.,430.8193333333333,0.1429013554018776,1.0,1.0,1.0,0.0,1.0,1.0,0.0,12.44,1.18,26.0,14.07,92.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.06,12.04,38.85,0.97,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,5538.82,369.25466666666665,1.5386404761904762,2.6384857142857143,1.0,0.0,0,0,0.45,0.4133333333333333,0.0,0.6858333333333333,0.3504166666666666,0.376,risque_eleve
1500,senior,8979.93,sydney,été,7,resort,832.7,ensoleillé,plage,1,annulation,1,1,déçu par l'organisation.,1282.847142857143,0.0927290079098612,0.0,0.0,0.0,1.0,1.0,1.0,0.0,12.22,4.06,27.0,18.74,92.0,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.19,9.26,31.56,0.49,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,8147.23,1163.89,1.12249125,0.6405384615384616,0.7156140624999998,1.0,0,0,1.0,0.4011111111111112,0.0,0.8073333333333333,0.3825888888888888,0.5463,risque_moyen
1501,senior,3092.77,bali,été,15,villa,,variable,randonnée,1,aucun,0,0,tres mauvaise experience.,245.74916666666664,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,25.53,3.21,49.0,18.92,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,13.38,9.86,30.22,1.86,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,,,0.4988338709677419,,0.0,0.5,0,0,0.45,0.8594444444444443,0.0,0.8296666666666667,0.5497055555555554,0.21,risque_eleve
1502,famille,12945.16,paris,automne,12,hôtel,1596.27,pluie,culture,3,météo,0,1,sejour correct mais perfectible.,1294.0975,0.0848403359612909,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.33,2.12,33.0,16.01,91.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,12.19,8.6,34.88,0.44,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,11348.89,945.7408333333332,3.0821809523809525,4.560771428571429,1.0,0.0,1,0,0.25,0.4072222222222222,0.0,0.752,0.3681277777777778,0.5342,risque_moyen
1503,couple,6442.96,rome,printemps,11,villa,893.95,variable,plage,4,météo,1,1,tres bon sejour.,639.1411111111112,0.150205049484812,0.0,1.0,0.0,1.0,1.0,0.0,1.0,15.22,3.55,32.0,13.85,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,5549.01,504.4554545454546,1.6520410256410256,1.986555555555556,1.0,0.0,1,1,0.45,0.5677777777777778,0.0,0.7088333333333334,0.4113722222222222,0.6834,risque_faible
1504,solo,10942.94,paris,printemps,12,hôtel,1290.74,pluie,gastronomie,3,aucun,0,1,sejour correct mais perfectible.,864.6854545454546,0.1127314819682196,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.44,1.18,26.0,14.07,92.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.06,12.04,38.85,0.97,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,9652.2,804.35,2.605461904761905,3.6878285714285712,1.0,0.0,0,1,0.25,0.4133333333333333,0.0,0.6858333333333333,0.3504166666666666,0.472,risque_moyen
1505,famille,,dubaï,printemps,8,hôtel,,pluie,business,1,retard_vol,1,1,tres mauvaise experience.,,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,28.3,0.01,0.0,22.56,92.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,70.72,36.99,63.06,2.2,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,,,,,0.5,0.5,0,0,0.25,0.7055555555555555,1.0,0.2823333333333333,0.6816444444444444,0.3418,risque_eleve
1506,couple,11273.6,rome,hiver,16,appartement,1464.29,variable,plage,2,annulation,1,1,sejour decevant.,1017.1864285714286,0.0799396935945861,1.0,1.0,0.0,0.0,1.0,1.0,0.0,9.23,2.57,28.0,13.79,90.0,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,9809.31,613.0818750000001,2.8906666666666667,3.2539777777777776,1.0,0.0,1,0,0.45,0.235,0.0,0.6618333333333333,0.2807999999999999,0.5477,risque_moyen
1507,famille,6910.59,rome,automne,14,villa,1535.13,pluie,business,3,météo,0,1,sejour correct mais perfectible.,483.7192857142857,0.2123501381409229,1.0,1.0,0.0,1.0,1.0,0.0,1.0,17.21,4.01,24.0,12.75,91.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,13.51,9.22,34.28,0.79,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,5375.46,383.9614285714286,1.7719461538461538,3.4114000000000004,1.0,0.0,0,1,0.25,0.6783333333333335,0.0,0.762,0.4660166666666667,0.4859,risque_moyen
1508,business,5606.56,new york,automne,7,resort,974.96,nuageux,business,3,retard_vol,1,1,sejour correct mais perfectible.,984.2266666666666,0.1382709944863649,0.0,0.0,1.0,1.0,1.0,1.0,0.0,13.97,3.07,25.0,15.38,91.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,4631.6,661.657142857143,0.8625476923076923,1.1470117647058824,0.3906846153846153,0.5033202614379084,1,0,0.7,0.4983333333333334,0.0,0.6288333333333334,0.3630666666666667,0.5076,risque_moyen
1509,senior,7493.3,tokyo,hiver,6,resort,794.83,variable,culture,3,aucun,0,1,sejour correct mais perfectible.,939.1875,0.1355506754508551,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.08,0.56,8.0,14.28,90.0,35.6895,139.69171,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,31.02,30.0,55.43,0.51,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,6698.47,1116.4116666666666,1.040736111111111,0.7569809523809524,0.6134201388888888,0.9366878306878306,1,0,0.45,0.0599999999999999,0.0,0.4095,0.1438499999999999,0.5916,risque_moyen
1510,solo,5404.54,bali,automne,11,villa,953.52,pluie,business,2,météo,1,0,sejour decevant.,695.42,0.1791371481343009,0.0,1.0,0.0,1.0,1.0,0.0,1.0,26.3,6.82,61.0,14.71,91.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,14.48,11.69,32.66,2.5,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,4451.02,404.63818181818186,0.8717,0.8291478260869565,0.4021249999999999,0.8565024154589372,0,0,0.25,0.8166666666666667,0.0,0.789,0.5225333333333333,0.3595,risque_eleve
1511,couple,6366.63,bali,printemps,10,hôtel,1301.8,variable,culture,4,retard_vol,0,0,tres bon sejour.,797.3314285714285,0.2272724015107537,0.0,1.0,0.0,0.0,1.0,1.0,0.0,26.99,6.49,65.0,13.72,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,5064.83,506.483,1.026875806451613,1.132,0.5960947580645162,0.5200000000000001,1,1,0.45,0.7783333333333334,0.0,0.8053333333333333,0.5140166666666667,0.6762,risque_faible
1512,senior,7922.86,new york,été,4,appartement,1103.31,ensoleillé,plage,4,météo,1,1,tres bon sejour.,1409.202,0.1570676169917442,0.0,0.0,0.0,0.0,1.0,0.0,1.0,24.52,2.28,32.0,14.21,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,6819.549999999999,1704.8874999999998,1.2189015384615385,1.2980117647058822,0.836126923076923,0.3355424836601309,0,1,1.0,0.9155555555555556,0.0,0.4685,0.4609944444444444,0.5898,risque_moyen
1513,solo,15107.02,rome,hiver,13,villa,,ensoleillé,randonnée,4,retard_vol,1,1,tres bon sejour.,934.3175,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.23,2.57,28.0,13.79,90.0,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,,,3.873594871794872,,1.0,0.5,1,0,1.0,0.235,0.0,0.6618333333333333,0.2807999999999999,0.7037,risque_faible
1514,famille,7255.13,lisbonne,automne,12,resort,950.47,ensoleillé,plage,5,météo,1,0,excellent sejour.,614.655,0.1293782691103139,0.0,0.0,0.0,1.0,1.0,0.0,1.0,18.72,2.83,21.0,17.54,91.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,15.83,9.72,31.17,0.9,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,6304.66,525.3883333333333,2.133861764705882,2.5012368421052638,1.0,0.0,1,1,1.0,0.7622222222222221,0.0,0.8138333333333333,0.5109277777777776,0.7613,risque_faible
1515,business,5454.95,bali,été,6,resort,1003.95,variable,plage,2,météo,1,1,sejour decevant.,1691.7700000000002,0.2899330287213982,0.0,1.0,1.0,0.0,1.0,0.0,1.0,25.53,3.21,49.0,18.92,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,13.38,9.86,30.22,1.86,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4451.0,741.8333333333334,0.8798306451612903,0.873,0.4122883064516128,0.8077777777777777,0,0,0.45,0.8594444444444443,0.0,0.8296666666666667,0.5497055555555554,0.3808,risque_eleve
1516,couple,1589.86,rome,hiver,20,villa,1430.87,ensoleillé,culture,2,annulation,1,0,sejour decevant.,92.1645,0.8962561506870866,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.23,2.57,28.0,13.79,90.0,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,158.99,7.9495,0.4076564102564102,3.1797111111111107,0.0,0.0,1,1,1.0,0.235,0.0,0.6618333333333333,0.2807999999999999,0.4537,risque_moyen
1517,solo,10683.39,bali,été,14,hôtel,1377.37,variable,plage,4,annulation,1,0,tres bon sejour.,776.0146153846155,0.1363297083024804,0.0,1.0,0.0,0.0,1.0,1.0,0.0,25.53,3.21,49.0,18.92,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,13.38,9.86,30.22,1.86,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,9306.02,664.7157142857143,1.7231274193548387,1.1977130434782608,1.0,0.446985507246377,0,1,0.45,0.8594444444444443,0.0,0.8296666666666667,0.5497055555555554,0.6004,risque_faible
1518,famille,5874.37,bali,hiver,10,villa,478.7,variable,,3,météo,0,1,sejour correct mais perfectible.,578.2458333333333,0.0716145814568486,0.0,0.0,0.0,1.0,1.0,0.0,1.0,26.28,11.89,84.0,14.7,90.0,-8.65,115.21667,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,12.8,11.67,33.02,1.96,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,5395.67,539.567,0.9474790322580644,0.4162608695652174,0.4968487903225805,1.0,0,1,0.45,0.8177777777777777,0.0,0.7829999999999999,0.5211222222222222,0.5557,risque_moyen
1519,solo,4112.26,dubaï,automne,4,appartement,760.11,variable,plage,3,météo,0,0,sejour correct mais perfectible.,515.0714285714286,0.286750797392872,0.0,1.0,0.0,0.0,1.0,0.0,1.0,29.44,0.0,0.0,20.09,91.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,80.53,41.8,60.89,1.56,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3352.15,838.0375,0.6741409836065574,1.0858714285714286,0.1551762295081966,0.5712539682539682,0,1,0.45,0.6422222222222221,1.0,0.3185,0.6703277777777777,0.4007,risque_moyen
1520,business,6504.94,new york,été,20,appartement,936.01,ensoleillé,business,3,bagages,0,1,sejour correct mais perfectible.,385.7247058823529,0.1308903637461645,1.0,0.0,1.0,0.0,1.0,1.0,0.0,24.52,2.28,32.0,14.21,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,5568.929999999999,278.4465,1.00076,1.1011882352941176,0.5634499999999998,0.5542352941176472,1,0,1.0,0.9155555555555556,0.0,0.4685,0.4609944444444444,0.6128,risque_faible
1521,famille,,new york,automne,16,appartement,,ensoleillé,culture,4,météo,1,1,tres bon sejour.,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,13.97,3.07,25.0,15.38,91.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,,,,,0.5,0.5,1,1,1.0,0.4983333333333334,0.0,0.6288333333333334,0.3630666666666667,0.6936,risque_faible
1522,solo,2913.77,lisbonne,hiver,3,villa,1106.69,ensoleillé,gastronomie,1,météo,1,1,tres mauvaise experience.,654.008,0.3030635710878154,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12.63,2.92,26.0,17.53,90.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,19.66,13.91,36.49,0.38,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,1807.08,602.36,0.8569911764705882,2.912342105263158,0.3837389705882352,0.0,0,0,1.0,0.423888888888889,0.0,0.7251666666666666,0.3659111111111111,0.2714,risque_eleve
1523,business,16757.89,new york,été,13,appartement,800.07,nuageux,business,5,aucun,0,1,excellent sejour.,1168.0183333333332,0.0780424394023495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.52,2.28,32.0,14.21,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31,15957.82,1227.5246153846151,2.578136923076923,0.9412588235294118,1.0,0.7319346405228757,1,0,0.7,0.9155555555555556,0.0,0.4685,0.4609944444444444,0.7311,risque_faible
1524,senior,7402.25,dubaï,hiver,11,appartement,1684.59,nuageux,gastronomie,4,retard_vol,1,0,tres bon sejour.,542.1364285714286,0.2198352813142711,1.0,0.0,0.0,0.0,1.0,1.0,0.0,20.21,0.09,2.0,19.57,90.0,25.07725,55.30927,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,59.55,32.47,55.0,1.03,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,5717.66,519.7872727272727,1.213483606557377,2.406557142857143,0.8293545081967213,0.0,1,1,0.7,0.8450000000000001,0.0,0.4166666666666666,0.42075,0.6667,risque_faible
1525,couple,4770.62,rome,printemps,8,resort,1748.08,nuageux,plage,4,retard_vol,1,1,tres bon sejour.,465.60181818181815,0.3487958888008091,0.0,0.0,0.0,1.0,1.0,1.0,0.0,15.22,3.55,32.0,13.85,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3022.54,377.8175,1.2232358974358974,3.884622222222222,0.8415448717948717,0.0,1,1,0.7,0.5677777777777778,0.0,0.7088333333333334,0.4113722222222222,0.669,risque_faible
1526,famille,5552.54,tokyo,hiver,12,hôtel,517.97,pluie,culture,3,aucun,0,0,sejour correct mais perfectible.,420.29,0.0727201965989469,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.08,0.56,8.0,14.28,90.0,35.6895,139.69171,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,31.02,30.0,55.43,0.51,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,5034.57,419.5475,0.7711861111111111,0.4933047619047619,0.2764826388888888,1.0,1,0,0.25,0.0599999999999999,0.0,0.4095,0.1438499999999999,0.4847,risque_moyen
1527,couple,2788.25,dubaï,automne,5,appartement,1387.76,ensoleillé,plage,2,retard_vol,1,0,sejour decevant.,513.882,0.5580541836452726,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.44,0.0,0.0,20.09,91.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,80.53,41.8,60.89,1.56,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,1400.49,280.098,0.4570901639344262,1.9825142857142857,0.0,0.0,1,0,1.0,0.6422222222222221,1.0,0.3185,0.6703277777777777,0.3804,risque_eleve
1528,business,5928.8,dubaï,hiver,8,villa,867.06,,randonnée,2,aucun,0,1,sejour decevant.,622.3655555555556,0.1768985358729864,0.0,,1.0,1.0,0.0,0.0,0.0,20.21,0.09,2.0,19.57,90.0,25.07725,55.30927,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,59.55,32.47,55.0,1.03,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,5061.74,632.7175,0.9719344262295082,1.238657142857143,0.5274180327868851,0.4014920634920637,0,0,0.5,0.8450000000000001,0.0,0.4166666666666666,0.42075,0.3304,risque_eleve
1529,business,4647.04,new york,printemps,10,appartement,746.87,nuageux,business,3,retard_vol,1,1,sejour correct mais perfectible.,363.26416666666665,0.1885244209333428,0.0,0.0,1.0,0.0,1.0,1.0,0.0,12.04,4.75,36.0,17.46,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.88,11.05,41.24,1.07,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3900.17,390.017,0.7149292307692308,0.8786705882352941,0.2061615384615384,0.8014771241830065,1,0,0.7,0.3911111111111111,0.0,0.6459999999999999,0.3306888888888888,0.5057,risque_moyen
1530,business,3611.67,new york,automne,3,villa,1081.06,nuageux,business,2,retard_vol,1,0,sejour decevant.,844.6925,0.2603136644400181,0.0,0.0,1.0,1.0,1.0,1.0,0.0,13.97,3.07,25.0,15.38,91.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30,2530.61,843.5366666666667,0.5556415384615385,1.271835294117647,0.007051923076923,0.3646274509803923,1,0,0.7,0.4983333333333334,0.0,0.6288333333333334,0.3630666666666667,0.3752,risque_eleve
1531,famille,17346.05,bali,hiver,11,hôtel,1563.94,nuageux,randonnée,4,retard_vol,1,1,tres bon sejour.,1076.5941666666663,0.110399074860304,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.28,11.89,84.0,14.7,90.0,-8.65,115.21667,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,12.8,11.67,33.02,1.96,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28,15782.11,1434.7372727272725,2.79775,1.3599478260869566,1.0,0.2667246376811594,0,0,0.7,0.8177777777777777,0.0,0.7829999999999999,0.5211222222222222,0.4745,risque_moyen
1532,business,2087.72,tokyo,printemps,7,appartement,730.59,ensoleillé,culture,2,annulation,1,1,sejour decevant.,318.98857142857145,0.3515979076724647,0.0,0.0,1.0,0.0,1.0,1.0,0.0,14.52,6.04,44.0,15.33,92.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,29.58,26.1,53.35,1.05,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,1357.1299999999997,193.87571428571425,0.289961111111111,0.6958000000000001,0.0,1.0,0,0,1.0,0.5288888888888889,0.0,0.4441666666666666,0.3183611111111111,0.3382,risque_eleve
1533,couple,9179.27,bali,printemps,15,resort,1123.19,variable,randonnée,3,bagages,1,1,sejour correct mais perfectible.,666.5840000000001,0.117326548492013,1.0,1.0,0.0,1.0,1.0,1.0,0.0,26.99,6.49,65.0,13.72,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,8056.08,537.072,1.4805274193548388,0.9766869565217392,1.0,0.6925700483091787,0,1,0.45,0.7783333333333334,0.0,0.8053333333333333,0.5140166666666667,0.6403,risque_faible
1534,senior,35661.65,rome,printemps,12,resort,764.1,nuageux,business,2,météo,0,1,sejour decevant.,4555.555555555556,0.0259595121951219,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15.22,3.55,32.0,13.85,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31,34897.55,2908.129166666667,9.14401282051282,1.698,1.0,0.0,0,0,0.7,0.5677777777777778,0.0,0.7088333333333334,0.4113722222222222,0.4134,risque_moyen
