trip_id,client_type,budget_total,destination,saison,duree_jours,type_hebergement,prix_vol,meteo_prevue,activite_principale,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client,reste_budget_apres_vol,budget_apres_vol_par_jour,score_budget_destination,score_prix_vol_coherent,score_adequation_activite_profil,score_meteo_prevue,score_contexte_destination,score_potentiel_satisfaction,niveau_risque_satisfaction
1499,business,6462.29,paris,printemps,15,appartement,923.47,variable,randonnée,1,annulation,1,1,je ne recommande pas.,5538.82,369.25466666666665,1.0,0.0,0,0.45,0.3504166666666666,0.376,risque_eleve
1500,senior,8979.93,sydney,été,7,resort,832.7,ensoleillé,plage,1,annulation,1,1,déçu par l'organisation.,8147.23,1163.89,0.7156140624999998,1.0,0,1.0,0.3825888888888888,0.5463,risque_moyen
1501,senior,3092.77,bali,été,15,villa,,variable,randonnée,1,aucun,0,0,tres mauvaise experience.,,,0.0,0.5,0,0.45,0.5497055555555554,0.21,risque_eleve
1502,famille,12945.16,paris,automne,12,hôtel,1596.27,pluie,culture,3,météo,0,1,sejour correct mais perfectible.,11348.89,945.7408333333332,1.0,0.0,1,0.25,0.3681277777777778,0.5342,risque_moyen
1503,couple,6442.96,rome,printemps,11,villa,893.95,variable,plage,4,météo,1,1,tres bon sejour.,5549.01,504.4554545454546,1.0,0.0,1,0.45,0.4113722222222222,0.6834,risque_faible
1504,solo,10942.94,paris,printemps,12,hôtel,1290.74,pluie,gastronomie,3,aucun,0,1,sejour correct mais perfectible.,9652.2,804.35,1.0,0.0,0,0.25,0.3504166666666666,0.472,risque_moyen
1505,famille,,dubaï,printemps,8,hôtel,,pluie,business,1,retard_vol,1,1,tres mauvaise experience.,,,0.5,0.5,0,0.25,0.6816444444444444,0.3418,risque_eleve
1506,couple,11273.6,rome,hiver,16,appartement,1464.29,variable,plage,2,annulation,1,1,sejour decevant.,9809.31,613.0818750000001,1.0,0.0,1,0.45,0.2807999999999999,0.5477,risque_moyen
1507,famille,6910.59,rome,automne,14,villa,1535.13,pluie,business,3,météo,0,1,sejour correct mais perfectible.,5375.46,383.9614285714286,1.0,0.0,0,0.25,0.4660166666666667,0.4859,risque_moyen
1508,business,5606.56,new york,automne,7,resort,974.96,nuageux,business,3,retard_vol,1,1,sejour correct mais perfectible.,4631.6,661.657142857143,0.3906846153846153,0.5033202614379084,1,0.7,0.3630666666666667,0.5076,risque_moyen
1509,senior,7493.3,tokyo,hiver,6,resort,794.83,variable,culture,3,aucun,0,1,sejour correct mais perfectible.,6698.47,1116.4116666666666,0.6134201388888888,0.9366878306878306,1,0.45,0.1438499999999999,0.5916,risque_moyen
1510,solo,5404.54,bali,automne,11,villa,953.52,pluie,business,2,météo,1,0,sejour decevant.,4451.02,404.63818181818186,0.4021249999999999,0.8565024154589372,0,0.25,0.5225333333333333,0.3595,risque_eleve
1511,couple,6366.63,bali,printemps,10,hôtel,1301.8,variable,culture,4,retard_vol,0,0,tres bon sejour.,5064.83,506.483,0.5960947580645162,0.5200000000000001,1,0.45,0.5140166666666667,0.6762,risque_faible
1512,senior,7922.86,new york,été,4,appartement,1103.31,ensoleillé,plage,4,météo,1,1,tres bon sejour.,6819.549999999999,1704.8874999999998,0.836126923076923,0.3355424836601309,0,1.0,0.4609944444444444,0.5898,risque_moyen
1513,solo,15107.02,rome,hiver,13,villa,,ensoleillé,randonnée,4,retard_vol,1,1,tres bon sejour.,,,1.0,0.5,1,1.0,0.2807999999999999,0.7037,risque_faible
1514,famille,7255.13,lisbonne,automne,12,resort,950.47,ensoleillé,plage,5,météo,1,0,excellent sejour.,6304.66,525.3883333333333,1.0,0.0,1,1.0,0.5109277777777776,0.7613,risque_faible
1515,business,5454.95,bali,été,6,resort,1003.95,variable,plage,2,météo,1,1,sejour decevant.,4451.0,741.8333333333334,0.4122883064516128,0.8077777777777777,0,0.45,0.5497055555555554,0.3808,risque_eleve
1516,couple,1589.86,rome,hiver,20,villa,1430.87,ensoleillé,culture,2,annulation,1,0,sejour decevant.,158.99,7.9495,0.0,0.0,1,1.0,0.2807999999999999,0.4537,risque_moyen
1517,solo,10683.39,bali,été,14,hôtel,1377.37,variable,plage,4,annulation,1,0,tres bon sejour.,9306.02,664.7157142857143,1.0,0.446985507246377,0,0.45,0.5497055555555554,0.6004,risque_faible
1518,famille,5874.37,bali,hiver,10,villa,478.7,variable,,3,météo,0,1,sejour correct mais perfectible.,5395.67,539.567,0.4968487903225805,1.0,0,0.45,0.5211222222222222,0.5557,risque_moyen
1519,solo,4112.26,dubaï,automne,4,appartement,760.11,variable,plage,3,météo,0,0,sejour correct mais perfectible.,3352.15,838.0375,0.1551762295081966,0.5712539682539682,0,0.45,0.6703277777777777,0.4007,risque_moyen
1520,business,6504.94,new york,été,20,appartement,936.01,ensoleillé,business,3,bagages,0,1,sejour correct mais perfectible.,5568.929999999999,278.4465,0.5634499999999998,0.5542352941176472,1,1.0,0.4609944444444444,0.6128,risque_faible
1521,famille,,new york,automne,16,appartement,,ensoleillé,culture,4,météo,1,1,tres bon sejour.,,,0.5,0.5,1,1.0,0.3630666666666667,0.6936,risque_faible
1522,solo,2913.77,lisbonne,hiver,3,villa,1106.69,ensoleillé,gastronomie,1,météo,1,1,tres mauvaise experience.,1807.08,602.36,0.3837389705882352,0.0,0,1.0,0.3659111111111111,0.2714,risque_eleve
1523,business,16757.89,new york,été,13,appartement,800.07,nuageux,business,5,aucun,0,1,excellent sejour.,15957.82,1227.5246153846151,1.0,0.7319346405228757,1,0.7,0.4609944444444444,0.7311,risque_faible
1524,senior,7402.25,dubaï,hiver,11,appartement,1684.59,nuageux,gastronomie,4,retard_vol,1,0,tres bon sejour.,5717.66,519.7872727272727,0.8293545081967213,0.0,1,0.7,0.42075,0.6667,risque_faible
1525,couple,4770.62,rome,printemps,8,resort,1748.08,nuageux,plage,4,retard_vol,1,1,tres bon sejour.,3022.54,377.8175,0.8415448717948717,0.0,1,0.7,0.4113722222222222,0.669,risque_faible
1526,famille,5552.54,tokyo,hiver,12,hôtel,517.97,pluie,culture,3,aucun,0,0,sejour correct mais perfectible.,5034.57,419.5475,0.2764826388888888,1.0,1,0.25,0.1438499999999999,0.4847,risque_moyen
1527,couple,2788.25,dubaï,automne,5,appartement,1387.76,ensoleillé,plage,2,retard_vol,1,0,sejour decevant.,1400.49,280.098,0.0,0.0,1,1.0,0.6703277777777777,0.3804,risque_eleve
1528,business,5928.8,dubaï,hiver,8,villa,867.06,,randonnée,2,aucun,0,1,sejour decevant.,5061.74,632.7175,0.5274180327868851,0.4014920634920637,0,0.5,0.42075,0.3304,risque_eleve
1529,business,4647.04,new york,printemps,10,appartement,746.87,nuageux,business,3,retard_vol,1,1,sejour correct mais perfectible.,3900.17,390.017,0.2061615384615384,0.8014771241830065,1,0.7,0.3306888888888888,0.5057,risque_moyen
1530,business,3611.67,new york,automne,3,villa,1081.06,nuageux,business,2,retard_vol,1,0,sejour decevant.,2530.61,843.5366666666667,0.007051923076923,0.3646274509803923,1,0.7,0.3630666666666667,0.3752,risque_eleve
1531,famille,17346.05,bali,hiver,11,hôtel,1563.94,nuageux,randonnée,4,retard_vol,1,1,tres bon sejour.,15782.11,1434.7372727272725,1.0,0.2667246376811594,0,0.7,0.5211222222222222,0.4745,risque_moyen
1532,business,2087.72,tokyo,printemps,7,appartement,730.59,ensoleillé,culture,2,annulation,1,1,sejour decevant.,1357.1299999999997,193.87571428571425,0.0,1.0,0,1.0,0.3183611111111111,0.3382,risque_eleve
1533,couple,9179.27,bali,printemps,15,resort,1123.19,variable,randonnée,3,bagages,1,1,sejour correct mais perfectible.,8056.08,537.072,1.0,0.6925700483091787,0,0.45,0.5140166666666667,0.6403,risque_faible
1534,senior,35661.65,rome,printemps,12,resort,764.1,nuageux,business,2,météo,0,1,sejour decevant.,34897.55,2908.129166666667,1.0,0.0,0,0.7,0.4113722222222222,0.4134,risque_moyen
1535,business,4820.65,lisbonne,automne,9,hôtel,1081.8,ensoleillé,plage,4,retard_vol,1,1,tres bon sejour.,3738.85,415.4277777777777,1.0,0.0,0,1.0,0.5109277777777776,0.5813,risque_moyen
1536,business,4357.73,paris,été,13,appartement,1012.39,variable,culture,2,annulation,1,0,sejour decevant.,3345.34,257.33384615384614,0.6094434523809522,0.0,0,0.45,0.5546333333333333,0.2912,risque_eleve
1537,couple,1923.07,rome,printemps,7,villa,1421.98,nuageux,gastronomie,2,aucun,0,0,sejour decevant.,501.0899999999999,71.5842857142857,0.0,0.0,1,0.7,0.4113722222222222,0.4334,risque_moyen
1538,business,3194.84,paris,été,14,appartement,1516.08,variable,randonnée,1,annulation,1,0,tres mauvaise experience.,1678.7600000000002,119.9114285714286,0.2633452380952381,0.0,0,0.45,0.5546333333333333,0.1943,risque_eleve
1539,business,1445.61,tokyo,été,3,villa,1175.06,pluie,business,2,aucun,0,1,sejour decevant.,270.54999999999995,90.18333333333332,0.0,0.5343280423280424,1,0.25,0.4004166666666666,0.3542,risque_eleve
1540,senior,,tokyo,printemps,8,resort,,ensoleillé,gastronomie,4,retard_vol,0,1,tres bon sejour.,,,0.5,0.5,1,1.0,0.3183611111111111,0.5682,risque_moyen
1541,senior,6896.69,tokyo,été,5,villa,1553.75,ensoleillé,business,2,aucun,0,1,sejour decevant.,5342.94,1068.588,0.5098420138888887,0.1335978835978836,0,1.0,0.4004166666666666,0.3349,risque_eleve
1542,business,4628.94,new york,printemps,9,resort,1459.85,ensoleillé,culture,1,aucun,0,1,tres mauvaise experience.,3169.09,352.1211111111111,0.2026807692307691,0.0,0,1.0,0.3306888888888888,0.2164,risque_eleve
1543,senior,4236.67,dubaï,printemps,7,resort,1719.75,nuageux,culture,2,annulation,1,0,sejour decevant.,2516.92,359.56,0.180670081967213,0.0,1,0.7,0.6816444444444444,0.3964,risque_eleve
1544,solo,13889.07,dubaï,automne,1,villa,1441.88,pluie,business,2,météo,1,1,sejour decevant.,12447.19,12447.19,1.0,0.0,0,0.25,0.6703277777777777,0.3904,risque_eleve
1545,solo,11427.51,paris,automne,12,hôtel,1656.12,,plage,3,retard_vol,1,1,sejour correct mais perfectible.,9771.39,814.2824999999999,1.0,0.0,0,0.5,0.3681277777777778,0.5042,risque_moyen
1546,famille,19209.19,paris,été,16,appartement,1479.8,ensoleillé,randonnée,3,météo,1,1,sejour correct mais perfectible.,17729.39,1108.086875,1.0,0.0,0,1.0,0.5546333333333333,0.5866,risque_moyen
1547,couple,1223.72,new york,hiver,11,resort,734.99,ensoleillé,,3,météo,1,0,sejour correct mais perfectible.,488.73,44.43,0.0,0.8170065359477123,0,1.0,0.1832,0.409,risque_moyen
1548,business,6869.89,paris,été,7,hôtel,953.28,ensoleillé,business,4,annulation,1,0,tres bon sejour.,5916.610000000001,845.2300000000001,1.0,0.0,1,1.0,0.5546333333333333,0.7666,risque_faible
1549,senior,10660.48,sydney,printemps,19,villa,1111.76,variable,randonnée,3,météo,0,0,sejour correct mais perfectible.,9548.72,502.5642105263158,0.9781999999999998,0.8275555555555556,0,0.45,0.51555,0.5387,risque_moyen
1550,famille,13199.61,bali,automne,19,appartement,751.26,nuageux,randonnée,4,retard_vol,0,0,tres bon sejour.,12448.35,655.1763157894737,1.0,1.0,0,0.7,0.5225333333333333,0.7267,risque_faible
1551,solo,6409.26,rome,automne,23,appartement,1241.23,nuageux,business,3,aucun,0,0,sejour correct mais perfectible.,5168.030000000001,224.6969565217392,1.0,0.0,0,0.7,0.4660166666666667,0.5399,risque_moyen
1552,couple,4836.4,lisbonne,printemps,9,appartement,810.56,ensoleillé,business,3,aucun,0,0,sejour correct mais perfectible.,4025.84,447.31555555555553,1.0,0.0,0,1.0,0.4363388888888889,0.4524,risque_moyen
1553,famille,21471.94,paris,été,8,appartement,629.65,nuageux,plage,3,bagages,0,1,sejour correct mais perfectible.,20842.29,2605.28625,1.0,0.0,1,0.7,0.5546333333333333,0.7306,risque_faible
1554,famille,6445.87,rome,hiver,18,resort,880.97,pluie,plage,3,retard_vol,0,1,sejour correct mais perfectible.,5564.9,309.1611111111111,1.0,0.0,1,0.25,0.2807999999999999,0.6437,risque_faible
1555,couple,7038.99,rome,hiver,18,resort,1493.07,pluie,randonnée,2,bagages,0,0,sejour decevant.,5545.92,308.1066666666667,1.0,0.0,0,0.25,0.2807999999999999,0.4637,risque_moyen
1556,famille,2227.87,paris,automne,20,resort,866.29,pluie,plage,2,bagages,0,1,sejour decevant.,1361.58,68.079,0.0,0.0,1,0.25,0.3681277777777778,0.3742,risque_eleve
1557,famille,,tokyo,été,15,hôtel,,ensoleillé,culture,3,annulation,1,1,sejour correct mais perfectible.,,,0.5,0.5,1,1.0,0.4004166666666666,0.5781,risque_moyen
1558,senior,19991.24,new york,printemps,17,hôtel,939.42,pluie,culture,5,météo,1,0,excellent sejour.,19051.820000000003,1120.695294117647,1.0,0.5497777777777779,1,0.25,0.3306888888888888,0.7486,risque_faible
1559,famille,,new york,automne,19,hôtel,,ensoleillé,business,2,météo,1,1,sejour decevant.,,,0.5,0.5,0,1.0,0.3630666666666667,0.3936,risque_eleve
1560,senior,6415.76,dubaï,été,7,villa,1036.76,ensoleillé,plage,3,annulation,0,1,sejour correct mais perfectible.,5379.0,768.4285714285714,0.6272049180327868,0.1321269841269841,0,1.0,0.5018666666666666,0.3796,risque_eleve
1561,solo,5000.42,dubaï,été,21,villa,913.2,nuageux,gastronomie,1,retard_vol,0,1,tres mauvaise experience.,4087.22,194.62952380952385,0.3371762295081966,0.3282539682539681,0,0.7,0.5018666666666666,0.2977,risque_eleve
1562,business,12325.32,new york,printemps,10,hôtel,201.86,ensoleillé,plage,4,aucun,0,0,tres bon sejour.,12123.46,1212.346,1.0,1.0,0,1.0,0.3306888888888888,0.7397,risque_faible
1563,solo,9638.05,new york,été,13,appartement,1097.35,ensoleillé,culture,5,bagages,0,1,excellent sejour.,8540.699999999999,656.976923076923,1.0,0.3433333333333335,1,1.0,0.4609944444444444,0.8171,risque_faible
1564,business,7300.01,rome,été,32,hôtel,1526.57,variable,culture,3,météo,1,1,sejour correct mais perfectible.,5773.4400000000005,180.42,1.0,0.0,0,0.45,0.4642444444444444,0.5097,risque_moyen
1565,couple,4733.69,dubaï,printemps,11,hôtel,1486.28,pluie,plage,3,retard_vol,0,0,sejour correct mais perfectible.,3247.41,295.2190909090909,0.2825184426229507,0.0,1,0.25,0.6816444444444444,0.4909,risque_moyen
1566,couple,7911.39,new york,automne,10,appartement,1572.23,nuageux,culture,3,retard_vol,1,1,sejour correct mais perfectible.,6339.16,633.9159999999999,0.8339211538461538,0.0,1,0.7,0.3630666666666667,0.5411,risque_moyen
1567,solo,2226.13,tokyo,printemps,6,appartement,659.51,variable,plage,2,météo,1,0,sejour decevant.,1566.62,261.1033333333333,0.0,1.0,0,0.45,0.3183611111111111,0.3922,risque_eleve
1568,solo,5534.19,new york,hiver,6,hôtel,1279.69,nuageux,gastronomie,2,aucun,0,1,sejour decevant.,4254.5,709.0833333333334,0.3767673076923075,0.1049803921568627,0,0.7,0.1832,0.3504,risque_eleve
1569,solo,5293.03,tokyo,été,13,villa,598.78,ensoleillé,culture,4,aucun,0,1,tres bon sejour.,4694.25,361.09615384615387,0.2314288194444443,1.0,1,1.0,0.4004166666666666,0.5929,risque_moyen
1570,couple,3820.33,sydney,automne,5,hôtel,841.24,nuageux,plage,3,aucun,0,0,sejour correct mais perfectible.,2979.09,595.818,0.0,1.0,1,0.7,0.5032777777777777,0.6244,risque_faible
1571,business,,tokyo,été,5,hôtel,,pluie,culture,2,annulation,0,1,sejour decevant.,,,0.5,0.5,0,0.25,0.4004166666666666,0.428,risque_moyen
1572,business,2896.8,sydney,printemps,6,villa,889.54,variable,business,2,météo,1,0,sejour decevant.,2007.26,334.5433333333333,0.0,1.0,1,0.45,0.51555,0.4759,risque_moyen
1573,couple,6889.61,paris,été,12,hôtel,1014.68,ensoleillé,plage,4,aucun,0,1,tres bon sejour.,5874.929999999999,489.57749999999993,1.0,0.0,1,1.0,0.5546333333333333,0.7666,risque_faible
1574,couple,6869.83,new york,hiver,6,appartement,1545.77,pluie,plage,2,aucun,0,1,sejour decevant.,5324.06,887.3433333333332,0.6336211538461536,0.0,1,0.25,0.1832,0.4094,risque_moyen
1575,senior,8262.73,lisbonne,automne,13,resort,740.15,nuageux,plage,2,météo,1,1,sejour decevant.,7522.58,578.66,1.0,0.0,0,0.7,0.5109277777777776,0.4253,risque_moyen
1576,couple,5467.81,dubaï,automne,10,villa,1211.83,nuageux,culture,4,aucun,0,1,tres bon sejour.,4255.9800000000005,425.59800000000007,0.432952868852459,0.0,1,0.7,0.6703277777777777,0.5857,risque_moyen
1577,couple,5359.04,rome,printemps,7,villa,593.76,variable,plage,4,météo,1,1,tres bon sejour.,4765.28,680.7542857142856,1.0,0.3117037037037038,1,0.45,0.4113722222222222,0.7395,risque_faible
1578,couple,3336.76,lisbonne,automne,6,appartement,954.43,nuageux,plage,3,retard_vol,1,1,sejour correct mais perfectible.,2382.3300000000004,397.05500000000006,0.53925,0.0,1,0.7,0.5109277777777776,0.4763,risque_moyen
1579,senior,8094.95,bali,printemps,12,hôtel,737.36,pluie,gastronomie,5,retard_vol,1,1,excellent sejour.,7357.59,613.1325,0.9445463709677416,1.0,1,0.25,0.5140166666666667,0.8362,risque_faible
1580,senior,10047.78,tokyo,été,11,appartement,1604.15,variable,plage,3,annulation,0,1,sejour correct mais perfectible.,8443.630000000001,767.6027272727274,1.0,0.0802645502645502,0,0.45,0.4004166666666666,0.5165,risque_moyen
1581,solo,6915.64,new york,automne,5,appartement,878.17,pluie,gastronomie,3,retard_vol,1,1,sejour correct mais perfectible.,6037.47,1207.494,0.6424307692307692,0.629843137254902,0,0.25,0.3630666666666667,0.4868,risque_moyen
1582,business,1700.83,bali,printemps,2,resort,602.45,pluie,business,2,météo,1,0,sejour decevant.,1098.38,549.1899999999999,0.0,1.0,1,0.25,0.5140166666666667,0.4517,risque_moyen
1583,business,4130.78,paris,printemps,3,resort,1446.16,nuageux,business,2,aucun,0,0,sejour decevant.,2684.62,894.8733333333333,0.5418988095238093,0.0,1,0.7,0.3504166666666666,0.4578,risque_moyen
1584,business,3203.86,lisbonne,automne,6,hôtel,1334.72,pluie,plage,2,météo,1,1,sejour decevant.,1869.14,311.52333333333337,0.4903897058823529,0.0,0,0.25,0.5109277777777776,0.3486,risque_eleve
1585,famille,1421.4,dubaï,printemps,31,,728.19,ensoleillé,gastronomie,2,météo,1,0,sejour decevant.,693.21,22.361612903225808,0.0,0.6219206349206348,1,1.0,0.6816444444444444,0.4937,risque_moyen
1586,couple,5683.94,lisbonne,été,13,appartement,1504.26,ensoleillé,culture,4,météo,1,1,tres bon sejour.,4179.679999999999,321.5138461538461,1.0,0.0,1,1.0,0.5779666666666666,0.6494,risque_faible
1587,couple,8862.2,bali,automne,9,appartement,1539.8,nuageux,culture,4,aucun,0,0,tres bon sejour.,7322.400000000001,813.6,1.0,0.2900483091787441,1,0.7,0.5225333333333333,0.6589,risque_faible
1588,senior,8764.54,paris,printemps,14,resort,1055.73,pluie,culture,3,météo,0,1,sejour correct mais perfectible.,7708.810000000001,550.6292857142859,1.0,0.0,1,0.25,0.3504166666666666,0.532,risque_moyen
1589,solo,12097.37,paris,hiver,14,villa,1124.62,ensoleillé,culture,4,bagages,1,0,tres bon sejour.,10972.75,783.7678571428571,1.0,0.0,1,1.0,0.17495,0.601,risque_faible
1590,senior,6619.0,tokyo,été,15,resort,405.38,ensoleillé,culture,4,retard_vol,1,0,tres bon sejour.,6213.62,414.2413333333333,0.4616319444444444,1.0,1,1.0,0.4004166666666666,0.6573,risque_faible
1591,business,2530.59,tokyo,été,8,hôtel,686.29,ensoleillé,business,4,météo,1,0,tres bon sejour.,1844.3,230.5375,0.0,1.0,1,1.0,0.4004166666666666,0.648,risque_faible
1592,solo,8946.29,new york,printemps,7,villa,3722.59,variable,business,2,météo,1,1,sejour decevant.,5223.700000000001,746.2428571428572,1.0,0.0,0,0.45,0.3306888888888888,0.3737,risque_eleve
1593,couple,4819.27,paris,été,2,appartement,960.66,ensoleillé,gastronomie,3,retard_vol,0,1,sejour correct mais perfectible.,3858.6100000000006,1929.3050000000003,0.7468065476190477,0.0,1,1.0,0.5546333333333333,0.5757,risque_moyen
1594,senior,8088.81,new york,hiver,18,appartement,1528.66,variable,gastronomie,3,aucun,0,1,sejour correct mais perfectible.,6560.150000000001,364.4527777777778,0.8680403846153847,0.0,1,0.45,0.1832,0.619,risque_faible
1595,famille,6133.26,new york,automne,9,resort,1039.41,ensoleillé,business,2,météo,1,0,sejour decevant.,5093.85,565.9833333333333,0.4919730769230769,0.4190718954248364,0,1.0,0.3630666666666667,0.4968,risque_moyen
1596,couple,5789.55,bali,été,6,villa,937.51,ensoleillé,culture,4,retard_vol,1,1,tres bon sejour.,4852.04,808.6733333333333,0.4797479838709677,0.8719710144927535,1,1.0,0.5497055555555554,0.7772,risque_faible
1597,couple,10813.45,paris,été,6,resort,1227.84,ensoleillé,culture,4,aucun,0,1,tres bon sejour.,9585.61,1597.6016666666667,1.0,0.0,1,1.0,0.5546333333333333,0.7666,risque_faible
1598,solo,4292.07,rome,printemps,13,villa,513.85,variable,business,2,météo,1,1,sejour decevant.,3778.22,290.6323076923077,0.6881634615384613,0.5090123456790123,0,0.45,0.4113722222222222,0.3877,risque_eleve
1599,business,2551.93,paris,automne,1,hôtel,1501.29,pluie,business,2,aucun,0,0,sejour decevant.,1050.64,1050.64,0.0720029761904761,0.0,1,0.25,0.3681277777777778,0.3943,risque_eleve
1600,senior,1604.49,tokyo,hiver,21,resort,951.35,nuageux,business,1,météo,1,0,tres mauvaise experience.,653.14,31.101904761904763,0.0,0.771058201058201,0,0.7,0.1438499999999999,0.2401,risque_eleve
